FromID,ToID,Relation_value,Relation_type,Relation_Context_CellType,Relation_Context_DiffDay,Relation_Context_Depot,Relation_Context_Stimulation
31601,35886,0.6168183787647188,logFC,SWAT,D14,sc,nonFFA
38356,35886,0.4473392254431051,logFC,SWAT,D14,sc,nonFFA
11014,35886,0.2063898625459802,logFC,SWAT,D14,sc,nonFFA
8246,35886,0.2448467623637741,logFC,SWAT,D14,sc,nonFFA
8970,35886,-0.3710803876171521,logFC,SWAT,D14,sc,nonFFA
19021,35886,0.7757351618539828,logFC,SWAT,D14,sc,nonFFA
37066,35886,-1.0458152970085457,logFC,SWAT,D14,sc,nonFFA
36058,35886,-1.0681567280662605,logFC,SWAT,D14,sc,nonFFA
30587,35886,-0.6892206648054544,logFC,SWAT,D14,sc,nonFFA
36365,35886,0.3907020916689075,logFC,SWAT,D14,sc,nonFFA
35561,35886,-0.3958598770041427,logFC,SWAT,D14,sc,nonFFA
34278,35886,-0.3495883814377722,logFC,SWAT,D14,sc,nonFFA
36922,35886,-0.8190472643091509,logFC,SWAT,D14,sc,nonFFA
34528,35886,-0.6961868546899637,logFC,SWAT,D14,sc,nonFFA
36065,35886,-0.4805708045036044,logFC,SWAT,D14,sc,nonFFA
38826,35886,-0.3919687208599196,logFC,SWAT,D14,sc,nonFFA
32779,35886,0.4170928841875946,logFC,SWAT,D14,sc,nonFFA
29681,35886,-0.495724433118944,logFC,SWAT,D14,sc,nonFFA
32493,35886,-0.2645280186027115,logFC,SWAT,D14,sc,nonFFA
34992,35886,-0.2620780514129984,logFC,SWAT,D14,sc,nonFFA
37607,35886,-0.7199523765633733,logFC,SWAT,D14,sc,nonFFA
37608,35886,0.2900726932320237,logFC,SWAT,D14,sc,nonFFA
2342,35886,-0.7582610536055008,logFC,SWAT,D14,sc,nonFFA
37239,35886,-0.5564327844279031,logFC,SWAT,D14,sc,nonFFA
40918,35886,-1.0770245036859891,logFC,SWAT,D14,sc,nonFFA
37609,35886,-0.6587178474361476,logFC,SWAT,D14,sc,nonFFA
32502,35886,-0.3423861667580981,logFC,SWAT,D14,sc,nonFFA
31608,35886,0.4896155889335771,logFC,SWAT,D14,sc,nonFFA
33688,35886,-0.9501570516859176,logFC,SWAT,D14,sc,nonFFA
31786,35886,-0.4744236290283848,logFC,SWAT,D14,sc,nonFFA
38569,35886,-0.3864161770640834,logFC,SWAT,D14,sc,nonFFA
33976,35886,-0.4461492098496618,logFC,SWAT,D14,sc,nonFFA
34293,35886,-0.2217988773772179,logFC,SWAT,D14,sc,nonFFA
37846,35886,0.3123653748695925,logFC,SWAT,D14,sc,nonFFA
33194,35886,-0.4023298100418744,logFC,SWAT,D14,sc,nonFFA
32511,35886,-0.5694352237579101,logFC,SWAT,D14,sc,nonFFA
33425,35886,-0.2470010174694017,logFC,SWAT,D14,sc,nonFFA
1887,35886,-0.283900316280005,logFC,SWAT,D14,sc,nonFFA
36087,35886,0.6859314007569834,logFC,SWAT,D14,sc,nonFFA
37850,35886,0.1928301840413375,logFC,SWAT,D14,sc,nonFFA
37242,35886,0.2698588176875404,logFC,SWAT,D14,sc,nonFFA
33430,35886,0.5831648366503743,logFC,SWAT,D14,sc,nonFFA
30192,35886,-0.2815434409980086,logFC,SWAT,D14,sc,nonFFA
39251,35886,0.1941673505895174,logFC,SWAT,D14,sc,nonFFA
30603,35886,0.2301077651142409,logFC,SWAT,D14,sc,nonFFA
32116,35886,0.3884425261731258,logFC,SWAT,D14,sc,nonFFA
36502,35886,-0.4774274652960011,logFC,SWAT,D14,sc,nonFFA
38182,35886,0.5242040296323369,logFC,SWAT,D14,sc,nonFFA
30199,35886,-0.4685402649297063,logFC,SWAT,D14,sc,nonFFA
33009,35886,0.2794523060891673,logFC,SWAT,D14,sc,nonFFA
6539,35886,-0.5264673635314446,logFC,SWAT,D14,sc,nonFFA
30606,35886,-0.5380998011317484,logFC,SWAT,D14,sc,nonFFA
39604,35886,-0.3041935544407005,logFC,SWAT,D14,sc,nonFFA
36663,35886,-0.5869929837898803,logFC,SWAT,D14,sc,nonFFA
38770,35886,0.1868895001919212,logFC,SWAT,D14,sc,nonFFA
1252,35886,-0.2496679812058777,logFC,SWAT,D14,sc,nonFFA
33013,35886,0.2491443366398106,logFC,SWAT,D14,sc,nonFFA
32533,35886,-1.364355188293863,logFC,SWAT,D14,sc,nonFFA
32534,35886,-0.4117072814122526,logFC,SWAT,D14,sc,nonFFA
32134,35886,-0.2327435361783315,logFC,SWAT,D14,sc,nonFFA
37328,35886,-0.5403897468812354,logFC,SWAT,D14,sc,nonFFA
38505,35886,-0.2773145239608527,logFC,SWAT,D14,sc,nonFFA
2198,35886,-0.3488923379032732,logFC,SWAT,D14,sc,nonFFA
29741,35886,0.476317743809355,logFC,SWAT,D14,sc,nonFFA
35090,35886,-0.2938789672484967,logFC,SWAT,D14,sc,nonFFA
33223,35886,-0.2577525522363909,logFC,SWAT,D14,sc,nonFFA
36129,35886,0.539896394266581,logFC,SWAT,D14,sc,nonFFA
31428,35886,-0.4224403762421017,logFC,SWAT,D14,sc,nonFFA
35609,35886,0.3822772193918352,logFC,SWAT,D14,sc,nonFFA
35610,35886,-0.3336466120459178,logFC,SWAT,D14,sc,nonFFA
31429,35886,-0.5525131390406331,logFC,SWAT,D14,sc,nonFFA
31628,35886,0.7523233247422726,logFC,SWAT,D14,sc,nonFFA
37100,35886,-0.4048674209755841,logFC,SWAT,D14,sc,nonFFA
33020,35886,-1.1497356567062071,logFC,SWAT,D14,sc,nonFFA
29755,35886,0.2700385313726057,logFC,SWAT,D14,sc,nonFFA
32816,35886,1.273838713626667,logFC,SWAT,D14,sc,nonFFA
36139,35886,-0.4641621886922051,logFC,SWAT,D14,sc,nonFFA
37746,35886,0.6157882525723071,logFC,SWAT,D14,sc,nonFFA
36141,35886,-0.5836458286028146,logFC,SWAT,D14,sc,nonFFA
30242,35886,-0.2427706534710556,logFC,SWAT,D14,sc,nonFFA
40139,35886,-0.4810820985748475,logFC,SWAT,D14,sc,nonFFA
30247,35886,-0.3686535824699747,logFC,SWAT,D14,sc,nonFFA
38935,35886,0.2426110060234688,logFC,SWAT,D14,sc,nonFFA
34026,35886,-0.509697246079954,logFC,SWAT,D14,sc,nonFFA
32161,35886,-0.4065716558896223,logFC,SWAT,D14,sc,nonFFA
3013,35886,0.2862379931302591,logFC,SWAT,D14,sc,nonFFA
33023,35886,0.3874106837255018,logFC,SWAT,D14,sc,nonFFA
40521,35886,-0.3264491561369742,logFC,SWAT,D14,sc,nonFFA
35141,35886,0.3883914797249279,logFC,SWAT,D14,sc,nonFFA
39047,35886,-0.1893082185056357,logFC,SWAT,D14,sc,nonFFA
36395,35886,-0.1961750780781851,logFC,SWAT,D14,sc,nonFFA
40919,35886,0.2177130096341616,logFC,SWAT,D14,sc,nonFFA
30638,35886,-1.3969985234905915,logFC,SWAT,D14,sc,nonFFA
29782,35886,-0.258418899285644,logFC,SWAT,D14,sc,nonFFA
31451,35886,0.5304477138345138,logFC,SWAT,D14,sc,nonFFA
40382,35886,0.3379835335187623,logFC,SWAT,D14,sc,nonFFA
31454,35886,-0.4042861906702911,logFC,SWAT,D14,sc,nonFFA
29791,35886,-0.3714082238432312,logFC,SWAT,D14,sc,nonFFA
37520,35886,0.1913168670130587,logFC,SWAT,D14,sc,nonFFA
33033,35886,0.1771578913843679,logFC,SWAT,D14,sc,nonFFA
35836,35886,-0.3523518637053476,logFC,SWAT,D14,sc,nonFFA
37522,35886,0.470031450942454,logFC,SWAT,D14,sc,nonFFA
33766,35886,-0.3134168596645594,logFC,SWAT,D14,sc,nonFFA
40920,35886,-0.2886652534850286,logFC,SWAT,D14,sc,nonFFA
33251,35886,-0.3123716414844346,logFC,SWAT,D14,sc,nonFFA
31227,35886,-0.2662761703963086,logFC,SWAT,D14,sc,nonFFA
34059,35886,-0.2707415508007299,logFC,SWAT,D14,sc,nonFFA
36692,35886,-0.4021443613032273,logFC,SWAT,D14,sc,nonFFA
40596,35886,-0.5786399260941262,logFC,SWAT,D14,sc,nonFFA
37862,35886,0.5675408874179302,logFC,SWAT,D14,sc,nonFFA
30308,35886,0.2982892507664762,logFC,SWAT,D14,sc,nonFFA
31855,35886,-0.5730263608658572,logFC,SWAT,D14,sc,nonFFA
3826,35886,-0.2348537233337643,logFC,SWAT,D14,sc,nonFFA
32593,35886,0.6813336943804077,logFC,SWAT,D14,sc,nonFFA
31468,35886,0.4806757554073229,logFC,SWAT,D14,sc,nonFFA
5474,35886,-0.8232485594121519,logFC,SWAT,D14,sc,nonFFA
2039,35886,-0.2259470663680783,logFC,SWAT,D14,sc,nonFFA
31469,35886,-0.245046584932585,logFC,SWAT,D14,sc,nonFFA
3432,35886,-0.847688868049376,logFC,SWAT,D14,sc,nonFFA
37531,35886,0.5762557906571854,logFC,SWAT,D14,sc,nonFFA
36209,35886,-0.4315835503183119,logFC,SWAT,D14,sc,nonFFA
39995,35886,-0.1926812536959773,logFC,SWAT,D14,sc,nonFFA
37145,35886,-0.4915721159093681,logFC,SWAT,D14,sc,nonFFA
38520,35886,0.152603606172722,logFC,SWAT,D14,sc,nonFFA
32229,35886,0.7677899085328719,logFC,SWAT,D14,sc,nonFFA
16045,35886,-0.3405277657005635,logFC,SWAT,D14,sc,nonFFA
29848,35886,0.5799511371290021,logFC,SWAT,D14,sc,nonFFA
11667,35886,0.3241622684989496,logFC,SWAT,D14,sc,nonFFA
10559,35886,-0.3600492373375715,logFC,SWAT,D14,sc,nonFFA
18040,35886,0.2986246831056115,logFC,SWAT,D14,sc,nonFFA
30947,35886,-0.3910076764495723,logFC,SWAT,D14,sc,nonFFA
29850,35886,-0.5814106835302661,logFC,SWAT,D14,sc,nonFFA
36849,35886,-0.281161972861897,logFC,SWAT,D14,sc,nonFFA
6659,35886,-0.737274435795865,logFC,SWAT,D14,sc,nonFFA
2175,35886,-0.2169662106493432,logFC,SWAT,D14,sc,nonFFA
30353,35886,-0.5689616585098349,logFC,SWAT,D14,sc,nonFFA
3709,35886,-0.2529388271351905,logFC,SWAT,D14,sc,nonFFA
16218,35886,-0.3387519418906105,logFC,SWAT,D14,sc,nonFFA
13010,35886,-0.4724617933367143,logFC,SWAT,D14,sc,nonFFA
29858,35886,-0.5108775132531328,logFC,SWAT,D14,sc,nonFFA
11545,35886,-0.5420400289180736,logFC,SWAT,D14,sc,nonFFA
33792,35886,-0.2878953486859074,logFC,SWAT,D14,sc,nonFFA
38107,35886,0.2834041314372922,logFC,SWAT,D14,sc,nonFFA
32866,35886,-0.3966475847481024,logFC,SWAT,D14,sc,nonFFA
39856,35886,-0.3860736525985704,logFC,SWAT,D14,sc,nonFFA
32868,35886,-0.2598487617694824,logFC,SWAT,D14,sc,nonFFA
33064,35886,-0.3089189919194972,logFC,SWAT,D14,sc,nonFFA
1577,35886,-0.4085559334680075,logFC,SWAT,D14,sc,nonFFA
39317,35886,-0.3434244068271637,logFC,SWAT,D14,sc,nonFFA
38840,35886,-0.2783085065127448,logFC,SWAT,D14,sc,nonFFA
40921,35886,0.1862463724703988,logFC,SWAT,D14,sc,nonFFA
40600,35886,-0.3705584768283386,logFC,SWAT,D14,sc,nonFFA
34615,35886,-0.3045590150056361,logFC,SWAT,D14,sc,nonFFA
33805,35886,-0.4808849951634035,logFC,SWAT,D14,sc,nonFFA
32254,35886,-0.3993067580107229,logFC,SWAT,D14,sc,nonFFA
33066,35886,-0.3924033240031046,logFC,SWAT,D14,sc,nonFFA
30975,35886,-0.3776079350542647,logFC,SWAT,D14,sc,nonFFA
36262,35886,-0.2364778033506874,logFC,SWAT,D14,sc,nonFFA
37653,35886,-0.2811261429810047,logFC,SWAT,D14,sc,nonFFA
33070,35886,0.3619096258920836,logFC,SWAT,D14,sc,nonFFA
35339,35886,-0.3090754812251416,logFC,SWAT,D14,sc,nonFFA
33813,35886,0.3611988480313753,logFC,SWAT,D14,sc,nonFFA
29900,35886,0.2782300875036655,logFC,SWAT,D14,sc,nonFFA
36421,35886,-0.412199687258686,logFC,SWAT,D14,sc,nonFFA
38032,35886,-0.26872735530735,logFC,SWAT,D14,sc,nonFFA
34629,35886,-0.5149078942500035,logFC,SWAT,D14,sc,nonFFA
32890,35886,-0.4896078023045069,logFC,SWAT,D14,sc,nonFFA
37446,35886,-0.3615755741919314,logFC,SWAT,D14,sc,nonFFA
37447,35886,-0.4878336133276733,logFC,SWAT,D14,sc,nonFFA
29925,35886,-0.2573582390202928,logFC,SWAT,D14,sc,nonFFA
35718,35886,-0.5265172643528342,logFC,SWAT,D14,sc,nonFFA
29931,35886,-0.3520223416112392,logFC,SWAT,D14,sc,nonFFA
38244,35886,0.575069228867642,logFC,SWAT,D14,sc,nonFFA
4135,35886,-0.4872038318213434,logFC,SWAT,D14,sc,nonFFA
30999,35886,-0.2555874957937329,logFC,SWAT,D14,sc,nonFFA
31520,35886,-0.3547781555984615,logFC,SWAT,D14,sc,nonFFA
33086,35886,-0.7702751932428091,logFC,SWAT,D14,sc,nonFFA
30453,35886,-0.299729714965502,logFC,SWAT,D14,sc,nonFFA
31007,35886,0.3128335873281353,logFC,SWAT,D14,sc,nonFFA
32673,35886,-0.4236268021815872,logFC,SWAT,D14,sc,nonFFA
36435,35886,0.5929934143690755,logFC,SWAT,D14,sc,nonFFA
39544,35886,-0.537035515883518,logFC,SWAT,D14,sc,nonFFA
40347,35886,-0.5538863652725261,logFC,SWAT,D14,sc,nonFFA
35435,35886,-0.3092133702033229,logFC,SWAT,D14,sc,nonFFA
36312,35886,-0.5634541398613551,logFC,SWAT,D14,sc,nonFFA
37810,35886,1.2582505264088375,logFC,SWAT,D14,sc,nonFFA
31015,35886,-0.5128011954832531,logFC,SWAT,D14,sc,nonFFA
31018,35886,0.3003987135248779,logFC,SWAT,D14,sc,nonFFA
35453,35886,-0.2949055766043453,logFC,SWAT,D14,sc,nonFFA
33096,35886,0.3957914276441817,logFC,SWAT,D14,sc,nonFFA
37665,35886,-0.3347381424198166,logFC,SWAT,D14,sc,nonFFA
34649,35468,0.4865392857342383,logFC,SWAT,D14,sc,FFA
40922,35468,0.460036407645962,logFC,SWAT,D14,sc,FFA
32347,35468,0.3429372036885426,logFC,SWAT,D14,sc,FFA
37666,35468,0.3193846266232552,logFC,SWAT,D14,sc,FFA
37204,35468,0.179482111548138,logFC,SWAT,D14,sc,FFA
39321,35468,0.3348501571953125,logFC,SWAT,D14,sc,FFA
35470,35468,0.2821642340788917,logFC,SWAT,D14,sc,FFA
37205,35468,0.2057573784298821,logFC,SWAT,D14,sc,FFA
31539,35468,0.3054780430917597,logFC,SWAT,D14,sc,FFA
33846,35468,0.3451409637714874,logFC,SWAT,D14,sc,FFA
36326,35468,0.255832815915598,logFC,SWAT,D14,sc,FFA
32355,35468,0.2121758945880819,logFC,SWAT,D14,sc,FFA
36443,35468,0.2827149280582108,logFC,SWAT,D14,sc,FFA
32358,35468,0.2034228151667079,logFC,SWAT,D14,sc,FFA
5813,35468,0.3522862916746142,logFC,SWAT,D14,sc,FFA
31541,35468,-0.3312068161403234,logFC,SWAT,D14,sc,FFA
37574,35468,0.2432119635945249,logFC,SWAT,D14,sc,FFA
35476,35468,0.8502973674241807,logFC,SWAT,D14,sc,FFA
35753,35468,-0.185018089242022,logFC,SWAT,D14,sc,FFA
35479,35468,0.2309521928004667,logFC,SWAT,D14,sc,FFA
34450,35468,0.2573488892240332,logFC,SWAT,D14,sc,FFA
34686,35468,0.5718295799831279,logFC,SWAT,D14,sc,FFA
31034,35468,0.4313826801671792,logFC,SWAT,D14,sc,FFA
31036,35468,0.1599823455538347,logFC,SWAT,D14,sc,FFA
32365,35468,0.5187824113187688,logFC,SWAT,D14,sc,FFA
40923,35468,0.3379650912908116,logFC,SWAT,D14,sc,FFA
34690,35468,0.2303816804305601,logFC,SWAT,D14,sc,FFA
40924,35468,0.2963059120039122,logFC,SWAT,D14,sc,FFA
32367,35468,-0.1852545828957222,logFC,SWAT,D14,sc,FFA
3997,35468,0.2178906887460852,logFC,SWAT,D14,sc,FFA
2068,35468,-0.1896850272101657,logFC,SWAT,D14,sc,FFA
40925,35468,0.1281598349192192,logFC,SWAT,D14,sc,FFA
31947,35468,-0.3505197223506006,logFC,SWAT,D14,sc,FFA
32369,35468,0.2377764393854566,logFC,SWAT,D14,sc,FFA
35759,35468,0.1438199025528732,logFC,SWAT,D14,sc,FFA
40926,35468,0.3784296137385708,logFC,SWAT,D14,sc,FFA
40927,35468,0.5014204429882655,logFC,SWAT,D14,sc,FFA
33351,35468,-0.2154438631419788,logFC,SWAT,D14,sc,FFA
30757,35468,0.249083689692594,logFC,SWAT,D14,sc,FFA
38259,35468,-0.1756347936276699,logFC,SWAT,D14,sc,FFA
35923,35468,0.3965742209912672,logFC,SWAT,D14,sc,FFA
34731,35468,0.3977550142591617,logFC,SWAT,D14,sc,FFA
36594,35468,0.2564123255813829,logFC,SWAT,D14,sc,FFA
37680,35468,-0.8960667253659528,logFC,SWAT,D14,sc,FFA
37978,35468,0.2776340995564894,logFC,SWAT,D14,sc,FFA
1725,35468,-0.2101317550081518,logFC,SWAT,D14,sc,FFA
32937,35468,0.2774466680063042,logFC,SWAT,D14,sc,FFA
31050,35468,0.1853896670731042,logFC,SWAT,D14,sc,FFA
35501,35468,0.2259213314769712,logFC,SWAT,D14,sc,FFA
35502,35468,0.3276530749023713,logFC,SWAT,D14,sc,FFA
34737,35468,-0.1025737591455628,logFC,SWAT,D14,sc,FFA
31560,35468,0.192271119347859,logFC,SWAT,D14,sc,FFA
30034,35468,0.888712747862398,logFC,SWAT,D14,sc,FFA
31976,35468,0.3334337147098751,logFC,SWAT,D14,sc,FFA
36458,35468,-0.2780954865849931,logFC,SWAT,D14,sc,FFA
30048,35468,-0.3203845930891817,logFC,SWAT,D14,sc,FFA
39710,35468,-0.1922799156625077,logFC,SWAT,D14,sc,FFA
34774,35468,0.270227502874069,logFC,SWAT,D14,sc,FFA
40928,35468,-0.4611243496716022,logFC,SWAT,D14,sc,FFA
2565,35468,-0.3094788397799254,logFC,SWAT,D14,sc,FFA
34784,35468,-0.2375212371585359,logFC,SWAT,D14,sc,FFA
32405,35468,0.6066522754201212,logFC,SWAT,D14,sc,FFA
30068,35468,0.1975991845665716,logFC,SWAT,D14,sc,FFA
35524,35468,0.7924279580635897,logFC,SWAT,D14,sc,FFA
32002,35468,0.1310020462531773,logFC,SWAT,D14,sc,FFA
39715,35468,0.3196012027301726,logFC,SWAT,D14,sc,FFA
38067,35468,-0.2289105308576266,logFC,SWAT,D14,sc,FFA
36347,35468,0.1860236773017195,logFC,SWAT,D14,sc,FFA
37691,35468,0.2176682406248049,logFC,SWAT,D14,sc,FFA
656,35468,-0.1215303111395458,logFC,SWAT,D14,sc,FFA
36348,35468,-0.4241469803943085,logFC,SWAT,D14,sc,FFA
38479,35468,0.1674742621940858,logFC,SWAT,D14,sc,FFA
33143,35468,0.187467393579326,logFC,SWAT,D14,sc,FFA
37031,35468,-0.3318531524881183,logFC,SWAT,D14,sc,FFA
30810,35468,-0.206053745369852,logFC,SWAT,D14,sc,FFA
40929,35468,0.1980906420144066,logFC,SWAT,D14,sc,FFA
32012,35468,-0.1608191223109641,logFC,SWAT,D14,sc,FFA
38672,35468,-0.1596964272452258,logFC,SWAT,D14,sc,FFA
29596,35468,0.2007388560545223,logFC,SWAT,D14,sc,FFA
35530,35468,0.3088855625261513,logFC,SWAT,D14,sc,FFA
38140,35468,0.628305878067168,logFC,SWAT,D14,sc,FFA
35973,35468,0.1810038981702296,logFC,SWAT,D14,sc,FFA
33629,35468,0.1537080774989069,logFC,SWAT,D14,sc,FFA
29604,35468,-0.2909426778474008,logFC,SWAT,D14,sc,FFA
35777,35468,0.2102615954954056,logFC,SWAT,D14,sc,FFA
33633,35468,-0.1803944687994109,logFC,SWAT,D14,sc,FFA
32731,35468,-0.2109190051256673,logFC,SWAT,D14,sc,FFA
32428,35468,0.5172641271583046,logFC,SWAT,D14,sc,FFA
38142,35468,0.2092195379298072,logFC,SWAT,D14,sc,FFA
1273,35468,0.1909501130001894,logFC,SWAT,D14,sc,FFA
30095,35468,0.2148011843971061,logFC,SWAT,D14,sc,FFA
34842,35468,0.4510896483598081,logFC,SWAT,D14,sc,FFA
33154,35468,0.4061728358594853,logFC,SWAT,D14,sc,FFA
36905,35468,0.1701916339022722,logFC,SWAT,D14,sc,FFA
32965,35468,0.1817955860356449,logFC,SWAT,D14,sc,FFA
34241,35468,0.3382513711715934,logFC,SWAT,D14,sc,FFA
32738,35468,-0.2671621500434837,logFC,SWAT,D14,sc,FFA
39487,35468,1.057789051807024,logFC,SWAT,D14,sc,FFA
31369,35468,-0.2522625504939031,logFC,SWAT,D14,sc,FFA
29615,35468,0.3622628645397744,logFC,SWAT,D14,sc,FFA
37706,35468,-0.3999186852539843,logFC,SWAT,D14,sc,FFA
38041,35468,-0.2982948067509081,logFC,SWAT,D14,sc,FFA
35786,35468,0.3095668771128027,logFC,SWAT,D14,sc,FFA
40930,35468,-0.5927834522520903,logFC,SWAT,D14,sc,FFA
15913,35468,0.3496212606108428,logFC,SWAT,D14,sc,FFA
33655,35468,-0.2990469571892459,logFC,SWAT,D14,sc,FFA
34886,35468,-0.334393190833173,logFC,SWAT,D14,sc,FFA
34887,35468,0.3802230264537238,logFC,SWAT,D14,sc,FFA
36907,35468,-0.3543448949504768,logFC,SWAT,D14,sc,FFA
38344,35468,0.3623654917597024,logFC,SWAT,D14,sc,FFA
29626,35468,0.156585300858351,logFC,SWAT,D14,sc,FFA
31593,35468,0.1896739014436635,logFC,SWAT,D14,sc,FFA
40535,35468,0.1970830110942219,logFC,SWAT,D14,sc,FFA
40154,35468,0.4831995379228906,logFC,SWAT,D14,sc,FFA
36022,35468,-0.2014197060034605,logFC,SWAT,D14,sc,FFA
33402,35468,0.9964466744169218,logFC,SWAT,D14,sc,FFA
34909,35468,1.2639235136946008,logFC,SWAT,D14,sc,FFA
31596,35468,0.3697965883249501,logFC,SWAT,D14,sc,FFA
38634,35468,-0.3339948431085501,logFC,SWAT,D14,sc,FFA
1058,35468,0.2115519699923009,logFC,SWAT,D14,sc,FFA
39297,35468,-0.0977279033871515,logFC,SWAT,D14,sc,FFA
29631,35468,-0.1073928898526221,logFC,SWAT,D14,sc,FFA
36634,35468,0.1378937214164481,logFC,SWAT,D14,sc,FFA
34926,35468,-0.174936791326327,logFC,SWAT,D14,sc,FFA
30136,35468,0.4869059743741447,logFC,SWAT,D14,sc,FFA
34927,35468,0.6149470029073804,logFC,SWAT,D14,sc,FFA
31120,35468,0.4539616158948098,logFC,SWAT,D14,sc,FFA
3143,35468,0.4644763631720375,logFC,SWAT,D14,sc,FFA
34267,35468,0.6728314169048072,logFC,SWAT,D14,sc,FFA
30144,35468,-0.1206919296095691,logFC,SWAT,D14,sc,FFA
39496,35468,-0.1279340712908956,logFC,SWAT,D14,sc,FFA
33677,35468,0.3020550737356831,logFC,SWAT,D14,sc,FFA
30577,35468,0.4956212240676538,logFC,SWAT,D14,sc,FFA
9985,35468,-0.1720746581304116,logFC,SWAT,D14,sc,FFA
32063,35468,0.2030179015821328,logFC,SWAT,D14,sc,FFA
6992,35468,0.4177763654036404,logFC,SWAT,D14,sc,FFA
7272,35468,0.5390772908919315,logFC,SWAT,D14,sc,FFA
11503,35468,-0.3488298706550045,logFC,SWAT,D14,sc,FFA
36493,35468,-0.2280176482306924,logFC,SWAT,D14,sc,FFA
7079,35468,-0.3749877111828347,logFC,SWAT,D14,sc,FFA
17333,35468,0.2615176944217945,logFC,SWAT,D14,sc,FFA
10821,35468,-0.1957287196698426,logFC,SWAT,D14,sc,FFA
23816,35468,0.4245088126558275,logFC,SWAT,D14,sc,FFA
7964,35468,0.1841800659154936,logFC,SWAT,D14,sc,FFA
19618,35468,-0.1970100192099854,logFC,SWAT,D14,sc,FFA
8096,35468,0.2294821765609849,logFC,SWAT,D14,sc,FFA
2468,35468,0.2420080945369263,logFC,SWAT,D14,sc,FFA
33179,35468,-0.445371016395831,logFC,SWAT,D14,sc,FFA
33679,35468,-0.3582889132771044,logFC,SWAT,D14,sc,FFA
31770,35468,-0.5496570323952527,logFC,SWAT,D14,sc,FFA
15902,35468,0.1582706538965124,logFC,SWAT,D14,sc,FFA
31126,35468,0.2659058095896844,logFC,SWAT,D14,sc,FFA
1088,35468,-0.152801380412537,logFC,SWAT,D14,sc,FFA
33183,35468,0.3406611766687826,logFC,SWAT,D14,sc,FFA
1377,35468,-0.6272755074688826,logFC,SWAT,D14,sc,FFA
34273,35468,0.284982917759356,logFC,SWAT,D14,sc,FFA
1705,35468,0.4659828836509143,logFC,SWAT,D14,sc,FFA
12765,35468,0.2497602119449924,logFC,SWAT,D14,sc,FFA
32070,35468,-0.32609123923473,logFC,SWAT,D14,sc,FFA
30155,35468,0.6150087503712318,logFC,SWAT,D14,sc,FFA
33407,35468,0.1969967625008006,logFC,SWAT,D14,sc,FFA
31132,35468,-0.2894560646312749,logFC,SWAT,D14,sc,FFA
32077,35468,0.3460711488546765,logFC,SWAT,D14,sc,FFA
183,35468,1.18558225624434,logFC,SWAT,D14,sc,FFA
32080,35468,0.3795230478661657,logFC,SWAT,D14,sc,FFA
31775,35468,0.6412785530020001,logFC,SWAT,D14,sc,FFA
37604,35468,0.3862048460691912,logFC,SWAT,D14,sc,FFA
31778,35468,0.3489564423630483,logFC,SWAT,D14,sc,FFA
37605,35468,0.1094906148955456,logFC,SWAT,D14,sc,FFA
31604,35468,0.4720868775374119,logFC,SWAT,D14,sc,FFA
33411,35468,0.3886654927950258,logFC,SWAT,D14,sc,FFA
32086,35468,0.5954672409635192,logFC,SWAT,D14,sc,FFA
29679,35468,0.338917544540641,logFC,SWAT,D14,sc,FFA
32491,35468,0.2371223117858336,logFC,SWAT,D14,sc,FFA
38493,35468,0.1552217825834769,logFC,SWAT,D14,sc,FFA
36650,35468,0.4338322740838738,logFC,SWAT,D14,sc,FFA
35796,35468,0.1667710925037529,logFC,SWAT,D14,sc,FFA
32496,35468,-0.4525217691486841,logFC,SWAT,D14,sc,FFA
31606,35468,0.3183382773891818,logFC,SWAT,D14,sc,FFA
30171,35468,-0.1837851579876578,logFC,SWAT,D14,sc,FFA
35572,35468,-0.8775572643520472,logFC,SWAT,D14,sc,FFA
873,35468,0.1987288780824819,logFC,SWAT,D14,sc,FFA
38869,35468,0.2127546006299303,logFC,SWAT,D14,sc,FFA
40556,35468,-0.1922318218324302,logFC,SWAT,D14,sc,FFA
37500,35468,-0.1498098709005939,logFC,SWAT,D14,sc,FFA
40377,35468,0.2539642060320961,logFC,SWAT,D14,sc,FFA
1609,35468,-0.2114371567861216,logFC,SWAT,D14,sc,FFA
39118,35468,0.2016010533127128,logFC,SWAT,D14,sc,FFA
38176,35468,-0.1864783665693145,logFC,SWAT,D14,sc,FFA
37727,35468,0.4097797490511318,logFC,SWAT,D14,sc,FFA
37405,35468,0.4426171508256399,logFC,SWAT,D14,sc,FFA
40160,35468,0.3793425509020359,logFC,SWAT,D14,sc,FFA
3538,35468,0.3709446309163451,logFC,SWAT,D14,sc,FFA
39970,35468,0.3134611523092724,logFC,SWAT,D14,sc,FFA
32116,35468,-0.2194729147269351,logFC,SWAT,D14,sc,FFA
4722,35468,0.5005906086533033,logFC,SWAT,D14,sc,FFA
35809,35468,-0.2654457076337931,logFC,SWAT,D14,sc,FFA
38501,35468,0.3528922721988666,logFC,SWAT,D14,sc,FFA
869,35468,-0.1188295209062026,logFC,SWAT,D14,sc,FFA
32801,35468,0.3404730752008154,logFC,SWAT,D14,sc,FFA
517,35468,-0.3088869402735703,logFC,SWAT,D14,sc,FFA
34543,35468,0.268630967931735,logFC,SWAT,D14,sc,FFA
36387,35468,0.2625059288376635,logFC,SWAT,D14,sc,FFA
